hkjc_team_id,hkjc_name_en,hkjc_name_ch,cohort,external_source,external_team_id,external_name,evidence_class,confirmed,confidence,source_url,source_timestamp,fetched_at,raw_context
50001338,Gamba Osaka,大阪飛腳,SENIOR,fotmob,6582,Gamba Osaka,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5610"",""fotmob_match_id"":6097138}"
50003085,Tokushima Vortis,德島漩渦,SENIOR,fotmob,162199,Tokushima Vortis,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5610"",""fotmob_match_id"":6097138}"
50001775,Kashiwa Reysol,柏雷素爾,SENIOR,fotmob,8699,Kashiwa Reysol,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5612"",""fotmob_match_id"":6097140}"
50001167,FC Imabari,FC今治,SENIOR,fotmob,820969,FC Imabari,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5612"",""fotmob_match_id"":6097140}"
50003329,Vissel Kobe,神戶勝利船,SENIOR,fotmob,4688,Vissel Kobe,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5613"",""fotmob_match_id"":6097148}"
50002695,Sagan Tosu,鳥棲砂岩,SENIOR,fotmob,162193,Sagan Tosu,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5613"",""fotmob_match_id"":6097148}"
50001774,Kashima Antlers,鹿島鹿角,SENIOR,fotmob,4397,Kashima Antlers,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5614"",""fotmob_match_id"":6097139}"
50003298,Ventforet Kofu,甲府風林,SENIOR,fotmob,8539,Ventforet Kofu,CONFIRMED_FACT,true,1.0,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5614"",""fotmob_match_id"":6097139}"
50001992,Machida Zelvia,町田澤維亞,SENIOR,fotmob,194011,Machida Zelvia,CONFIRMED_FACT,true,0.958,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5615"",""fotmob_match_id"":6097143}"
50003083,Tochigi City,櫪木城,SENIOR,fotmob,194029,Tochigi City FC,CONFIRMED_FACT,true,0.958,https://www.fotmob.com/api/data/matches?date=20260923,2026-09-23T16:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5615"",""fotmob_match_id"":6097143}"
50000913,Curico Unido,古里高聯,SENIOR,fotmob,162905,Curicó Unido,CONFIRMED_FACT,true,0.962,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T05:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5632"",""fotmob_match_id"":6162925}"
50331022,Deportes Concepcion,康塞普森體育,SENIOR,fotmob,4134,Deportes Concepción,CONFIRMED_FACT,true,0.962,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T05:00:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5632"",""fotmob_match_id"":6162925}"
50001621,Iquique,伊基克,SENIOR,fotmob,162904,Deportes Iquique,CONFIRMED_FACT,true,0.818,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T07:30:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5633"",""fotmob_match_id"":6162927}"
50000186,Antofagasta,安圖法加斯達,SENIOR,fotmob,6201,Antofagasta,CONFIRMED_FACT,true,0.818,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T07:30:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5633"",""fotmob_match_id"":6162927}"
50003199,Union La Calera,卡拉雷聯,SENIOR,fotmob,192435,Unión La Calera,CONFIRMED_FACT,true,0.966,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T07:30:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5634"",""fotmob_match_id"":6162926}"
50003210,Universidad Catolica,天主教大學,SENIOR,fotmob,6458,Universidad Católica,CONFIRMED_FACT,true,0.966,https://www.fotmob.com/api/data/matches?date=20260924,2026-09-24T07:30:00+08:00,2026-09-22T00:29:05.520107+00:00,"{""hkjc_event_id"":""FB5634"",""fotmob_match_id"":6162926}"
50353928,Santos Laguna Women,拿根亞女足,WOMEN,fotmob,980709,Santos Laguna (W),CONFIRMED_FACT,true,0.951,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T09:06:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5619"",""fotmob_match_id"":5977363}"
50353923,Cruz Azul Women,藍十字女足,WOMEN,fotmob,980700,Cruz Azul (W),CONFIRMED_FACT,true,0.951,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T09:06:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5619"",""fotmob_match_id"":5977363}"
50003311,Vietnam AM,越南男亞足,U23,fotmob,624125,Vietnam U23,CONFIRMED_FACT,true,0.768,https://www.fotmob.com/api/data/matches?date=20260922,2026-09-22T13:00:00+08:00,2026-09-22T00:50:30.339019+00:00,"{""hkjc_event_id"":""FB5575"",""fotmob_match_id"":6052539}"
